time,event,p1,p2
15.404083672097206,6,197,155.0
15.404609568464467,7,80,75.0
15.410316026352483,7,179,180.0
15.444854207487813,3,73,33.0
15.462602159768624,3,118,63.0
15.467689475906816,6,43,11.0
15.4701263360195,7,31,29.0
15.47825823200491,2,135,
15.486850998142936,7,62,163.0
15.492017897362196,7,188,17.0
15.518564201381272,3,159,17.0
15.526261185457457,3,45,110.0
15.536901264515881,1,67,39.0
15.55988898454799,2,81,
15.565203479833105,6,118,63.0
15.572810750225722,1,59,188.0
15.605576270057611,3,114,198.0
15.61488033958959,3,15,144.0
15.62039036872224,7,39,137.0
15.623184046956558,1,95,163.0
15.649472049708354,1,36,96.0
15.65402356220789,6,147,23.0
15.660617610111714,6,137,132.0
15.688376225280138,6,47,45.0
15.692259892681484,1,73,39.0
15.786474295975468,3,47,134.0
15.804077612036806,4,34,159.0
15.809921170080209,3,154,175.0
15.81017588569113,3,108,118.0
15.81399430094707,6,110,94.0
15.819469683325773,9,133,
15.824525165898017,3,195,171.0
15.847693429346766,7,163,120.0
15.857612998825143,10,73,
15.872580707874334,7,39,94.0
15.891725547078615,3,84,26.0
15.893405506074396,7,38,186.0
15.897827035553043,3,175,105.0
15.911146166653431,7,52,73.0
15.922853811539163,3,169,166.0
15.951093831152692,1,158,34.0
15.951730828700079,3,62,15.0
15.956115554853595,3,130,68.0
15.960979910286579,7,92,176.0
15.961829346899783,6,63,99.0
15.968632460146656,6,71,159.0
15.96933165684912,4,188,92.0
15.981634922088878,6,144,43.0
15.98429469334974,3,154,136.0
15.985575966093553,3,59,57.0
15.992355963304542,10,0,
15.993305440339245,1,189,21.0
15.997485540516895,1,116,96.0
16.009071058882498,6,59,48.0
16.00925159553602,9,83,
16.041655179247673,3,187,118.0
16.044586862420037,7,137,31.0
16.060440201886323,3,138,29.0
16.068562226361493,6,68,183.0
16.094580127592828,1,169,39.0
16.11798406831185,6,117,140.0
16.124819796816745,10,144,
16.14585342605034,6,172,59.0
16.176991284336136,3,44,77.0
16.188057743402233,7,163,122.0
16.196617041018335,1,66,144.0
16.226161233742925,3,113,150.0
16.22981017786399,4,179,153.0
16.242584264575722,7,100,144.0
16.254165651155517,3,145,152.0
16.260660078081273,3,135,28.0
16.292705884836785,1,170,73.0
16.29674280688207,3,8,43.0
16.300922925882848,3,15,33.0
16.308806413267785,10,138,
16.312150984646546,7,24,138.0
16.33567518266654,6,40,120.0
16.354599944987072,7,140,138.0
16.359948576210193,3,50,12.0
16.364335769203805,6,25,23.0
16.38452555075487,3,108,171.0
16.402619365508258,7,73,33.0
16.40971614474327,3,5,35.0
16.4137346494335,4,86,188.0
16.42837666793336,3,100,126.0
16.434799293706632,7,176,100.0
16.443495981810024,6,64,59.0
16.452428031511953,3,87,196.0
16.46753321384575,7,31,180.0
16.479087685912184,3,29,98.0
16.481819280214783,3,37,35.0
16.48502374945682,3,69,77.0
16.500897835687162,3,197,114.0
16.507040404609565,7,176,171.0
16.52016141978729,3,155,88.0
16.522790277821297,3,114,137.0
16.532677604827295,1,193,176.0
16.546427490964422,3,186,71.0
16.553091809609363,9,13,
16.55690062152449,3,105,191.0
16.576365951728427,3,100,18.0
16.576518414663735,3,134,127.0
16.576695477374194,3,45,169.0
16.577181203899094,3,41,89.0
16.59257089467645,6,122,2.0
16.637888469777977,3,106,181.0
16.689190912712363,2,34,
16.690457041177773,1,104,138.0
16.696883150531058,3,108,117.0
16.701871847443805,7,163,166.0
16.702043042526295,2,138,
16.716991192294433,3,44,64.0
16.72145850952542,3,46,94.0
16.72801866594566,6,114,110.0
16.730487706311298,1,120,39.0
16.736214572349347,7,144,171.0
16.75517913442003,3,141,170.0
16.758833903338825,9,8,
16.759227252671202,6,43,131.0
16.768585838350578,1,114,13.0
16.773076213505714,7,178,38.0
16.77761817523214,7,198,176.0
16.797817464035404,6,45,28.0
16.807770472409864,1,15,144.0
16.886680494717503,3,154,103.0
16.90573422994691,7,198,144.0
16.908944213603952,1,64,176.0
16.910563266780024,1,57,163.0
16.92834291658899,3,65,173.0
16.940677349025133,3,5,119.0
16.957459291741014,7,163,95.0
16.95792113601315,7,133,92.0
16.967571847850564,7,176,66.0
16.977912327277796,3,198,32.0
16.994444560753045,3,145,184.0
17.000210122962567,3,124,45.0
17.0310034070726,10,193,
17.037986978112848,10,41,
17.04841822659215,3,195,120.0
17.061627663690366,4,163,46.0
17.08636405885474,1,30,107.0
17.08915117421537,7,129,80.0
17.100205144165027,9,158,
17.105082690407944,4,195,96.0
17.107163157839338,7,163,116.0
17.108051345498012,10,120,
17.11981730981901,1,10,0.0
17.121277639916222,3,156,68.0
17.15175745101123,1,98,8.0
17.158672681344324,7,121,158.0
17.171311947921016,6,29,194.0
17.188813791716306,1,131,133.0
17.19467184971735,3,180,168.0
17.21868744027518,6,118,108.0
17.233194677472895,4,175,80.0
17.238785382074173,9,57,
17.23879230773312,7,164,107.0
17.249288588014856,6,35,121.0
17.255808913049957,3,24,125.0
17.262887261772843,6,12,66.0
17.266551635987057,1,44,0.0
17.292043557309704,3,97,112.0
17.307284485703878,1,92,13.0
17.313273914398447,3,199,170.0
17.328908106800448,3,169,84.0
17.330901892789647,1,42,163.0
17.335335383033723,3,129,12.0
17.361058741549392,3,102,146.0
17.361607882008343,1,108,179.0
17.367748631573033,7,39,7.0
17.368018368577747,3,50,102.0
17.368561145494823,6,29,118.0
17.37855966681172,5,38,149.0
17.383654543877746,7,83,11.0
17.398494346340424,1,160,120.0
17.40138370911121,7,122,8.0
17.42977018964605,3,18,16.0
17.429977587586148,7,120,33.0
17.446022899422577,2,57,
17.449671220534682,10,117,
17.450292577623863,1,37,74.0
17.462106167223933,3,84,18.0
17.485521882309687,7,179,108.0
17.489609132093506,7,60,120.0
17.491904890179693,1,61,74.0
17.498008883635315,7,31,16.0
17.512481361298676,3,60,110.0
17.519881254512708,3,124,20.0
17.526081816181296,1,17,41.0
17.534770610191302,7,74,17.0
17.549275196068226,6,185,130.0
17.568173230451237,3,135,196.0
17.593291616424608,3,67,104.0
17.593411018556694,6,168,123.0
17.594622987500262,3,95,175.0
17.59601108521697,9,137,
17.60487726433133,1,172,142.0
17.609703644174928,10,181,
17.610214553079985,3,90,69.0
17.63468761790138,10,5,
17.640476631065393,7,169,163.0
17.642121391909043,7,120,64.0
17.661492460139495,3,76,129.0
17.687142781663088,2,149,
17.69215783742364,7,99,179.0
17.707954200455,10,140,
17.709444223273614,2,96,
17.723794820743006,1,97,5.0
17.726024799442705,1,79,176.0
17.72786188994598,1,63,39.0
17.73096299704483,1,16,137.0
17.7331965981563,1,126,193.0
17.736721505865685,3,68,93.0
17.748033333170863,7,158,125.0
17.76164366178403,3,143,30.0
17.770066621651416,2,80,
17.775639113365134,3,138,94.0
17.794028172092894,7,170,73.0
17.799353746973107,1,156,144.0
17.804062480860274,7,57,163.0
17.80495612625252,9,61,
17.805977236808545,10,180,
17.81273825529861,7,144,66.0
17.825970420199994,3,131,46.0
17.842788981558815,4,163,149.0
17.85196269788653,1,3,83.0
17.856571716467325,3,170,22.0
17.857966613032758,7,176,98.0
17.859643492549363,6,197,33.0
17.872968085169493,6,197,139.0
17.88251904561218,3,169,160.0
17.892306761102816,3,55,20.0
17.906803693796515,1,186,8.0
17.910861873762126,1,88,181.0
17.91130969983874,7,180,64.0
17.93005449881713,1,32,179.0
17.947400991489896,10,104,
17.951291029568885,3,172,129.0
17.960399813150655,7,78,176.0
17.97404841345604,6,28,184.0
17.982701674643895,4,163,67.0
17.988343249875946,10,64,
17.992830298188412,7,104,196.0
17.99491890932577,7,120,124.0
17.999328631000036,10,124,
18.026925795305075,7,188,59.0
18.02853381038752,5,124,117.0
18.03706856229169,3,69,123.0
18.038396467900636,3,35,185.0
18.051372292079094,1,7,117.0
18.059249781671493,7,176,102.0
18.067692714642572,5,163,73.0
18.075318437173987,1,112,104.0
18.098799455131818,3,63,11.0
18.100323265185867,1,82,124.0
18.109319980946715,1,187,5.0
18.123294020265213,7,169,133.0
18.12412525827129,3,131,35.0
18.14166704277271,7,59,158.0
18.16989372925464,1,175,64.0
18.205310676855806,1,151,181.0
18.205722436637117,4,104,84.0
18.21439180411099,10,82,
18.21460222076283,6,169,42.0
18.229954662753013,3,169,197.0
18.23770852866094,3,129,198.0
18.237831488182017,1,153,179.0
18.24060475495728,7,82,198.0
18.259748707467974,9,108,
18.267623421346535,1,1,158.0
18.278432396880078,7,94,82.0
18.285006934937595,3,9,122.0
18.288999801272332,1,23,179.0
18.319684208944956,7,152,180.0
18.323391467930396,3,50,11.0
18.324389491286524,1,164,13.0
18.335490689387,3,97,84.0
18.36055938641666,1,51,120.0
18.364792573832457,6,197,114.0
18.367499529742233,6,170,141.0
18.37000152373508,3,84,131.0
18.407626764844597,1,162,180.0
18.411627743687397,7,96,142.0
18.420123951724285,7,164,13.0
18.439938453480348,1,136,133.0
18.44142230748792,3,114,14.0
18.446493067495137,4,198,181.0
18.44792042615612,6,88,129.0
18.449322862658285,1,192,64.0
18.470101436154486,9,150,
18.47383011445664,1,33,142.0
18.48211653086108,1,4,193.0
18.494297590146658,3,30,106.0
18.497140662809258,7,63,39.0
18.50379561795207,1,118,21.0
18.5075027738569,6,165,24.0
18.516733311256036,3,54,162.0
18.520603990620156,1,45,41.0
18.535945951445854,3,89,160.0
18.544789692549674,7,15,133.0
18.562269974779714,1,147,188.0
18.576816406878773,7,124,20.0
18.576960991263658,3,125,114.0
18.58177469079095,7,68,140.0
18.585200193748832,3,68,138.0
18.593232950890258,7,140,109.0
18.609499001924195,10,1,
18.612086612854704,3,57,72.0
18.61425470122352,7,180,114.0
18.618788114566225,7,179,85.0
18.63714060179815,1,194,38.0
18.64177566504729,3,17,66.0
18.648304236164424,1,53,61.0
18.65203957316634,7,176,175.0
18.65558217023177,6,172,141.0
18.669810345836567,1,146,64.0
18.698431241336962,7,72,124.0
18.705290673238476,7,114,104.0
18.706554771037503,4,163,155.0
18.72599655689754,1,190,5.0
18.729920692113858,7,156,144.0
18.746388375733055,9,66,
18.74927197988376,3,37,47.0
18.751062072481503,3,11,168.0
18.752331526926863,3,17,102.0
18.757267637768905,3,94,18.0
18.77712857404525,3,96,134.0
18.782292041262952,7,179,24.0
18.80105322232261,7,31,167.0
18.804226307008463,1,184,1.0
18.814813786163757,7,66,136.0
18.833120843082835,5,1,21.0
18.83774772817536,7,107,149.0
18.857182112920906,1,106,181.0
18.864256950245167,4,168,74.0
18.877995354743277,7,176,32.0
18.890622144303748,2,140,
18.896786385545358,9,156,
18.913534687612586,7,17,66.0
18.943837486444494,3,173,30.0
18.945638411324513,7,5,85.0
18.952623246211395,6,185,63.0
18.976002597146547,7,178,39.0
18.97818061909259,4,59,158.0
18.98280387420935,3,113,23.0
18.984505595687196,7,39,16.0
18.988139394877756,3,162,161.0
19.001293823101594,7,35,181.0
19.009068013839638,1,71,66.0
19.01431642971789,1,55,13.0
19.045095218390596,9,183,
19.05033344715464,1,113,150.0
19.069261487084837,7,78,66.0
19.07016056511373,2,31,
19.078800063206288,6,12,123.0
19.082522315400062,3,45,130.0
19.10286835413584,1,94,188.0
19.114523517372984,3,129,159.0
19.13205130651343,2,61,
19.134530382856173,1,119,181.0
19.14121109213704,1,68,156.0
19.142347190363175,7,89,64.0
19.151978112342345,7,66,160.0
19.185184074559746,6,134,96.0
19.196767356589582,6,115,55.0
19.202449446278166,1,2,183.0
19.20695701400974,3,78,138.0
19.208471857664,7,171,108.0
19.23697037595257,5,144,39.0
19.256716219179857,3,63,182.0
19.284884976818557,3,99,197.0
19.286890311529923,1,173,117.0
19.296605350068518,5,41,117.0
19.304876882143162,6,44,99.0
19.324327463896232,1,70,21.0
19.335958026437762,3,168,166.0
19.34968668261405,6,29,110.0
19.351231001677775,3,103,141.0
19.365285401705002,6,152,58.0
19.39219766240717,7,67,156.0
19.39534241705475,7,41,149.0
19.396336374609657,7,163,155.0
19.3974347376431,7,163,67.0
19.40420839944815,1,35,108.0
19.416912649761382,7,179,149.0
19.42595866857709,1,26,150.0
19.439184536439768,3,67,174.0
19.446101478234755,1,49,181.0
19.45152771878004,3,31,197.0
19.465004322305493,7,58,156.0
19.480450592089294,3,101,97.0
19.50055231969591,7,163,14.0
19.50208207616849,1,178,150.0
19.50720716805385,3,148,151.0
19.526113817671295,10,194,
19.529618774284227,3,55,114.0
19.531521676403564,1,89,156.0
19.532754365366976,3,112,32.0
19.534597918072254,1,69,108.0
19.537145752637414,7,23,179.0
19.55141792791836,9,116,
19.557153616953705,7,46,73.0
19.567286201262647,10,123,
19.571786904969542,7,156,35.0
19.5777264836245,10,95,
19.58420495467974,3,177,63.0
19.606629582651923,3,128,33.0
19.632774707606004,10,24,
19.67899609286554,7,85,73.0
19.69375130321245,2,163,
19.69988297982266,3,173,131.0
19.702683980009446,10,71,
19.705136847279977,3,175,148.0
19.706062735819557,7,64,76.0
19.7201730423304,7,2,71.0
19.72721137684385,1,171,120.0
19.74757079348613,3,92,17.0
19.75115528778339,6,80,42.0
19.754246977074583,4,24,84.0
19.767781673178852,1,129,71.0
19.76977202490871,3,132,141.0
19.818594670543884,7,51,120.0
19.8205054082256,9,112,
19.828159700797784,1,139,120.0
19.843562531025473,2,95,
19.905777817466255,1,47,0.0
19.91093510234976,3,9,15.0
19.91188243278318,7,179,138.0
19.918997008684368,6,63,72.0
19.93339294029643,7,123,125.0
19.935758573773363,1,18,142.0
19.944692315960914,7,176,20.0
19.95089639490427,7,192,64.0
19.954103168409624,3,185,135.0
19.958216543488042,10,106,
19.966793346760483,7,140,71.0
19.96907080146773,3,30,196.0
19.97044497219607,7,175,71.0
20.00306243307377,7,39,172.0
20.0041710289732,7,122,107.0
20.013764879350077,7,149,21.0
20.03174709143375,1,159,5.0
20.050827065129038,3,134,14.0
20.05460811552968,10,178,
20.055513285569607,3,35,170.0
20.056839890556972,3,47,72.0
20.059294571839754,1,6,5.0
20.06037584895332,2,137,
20.084753681855194,7,154,156.0
20.087738651023326,8,8,5.0
20.092463549055964,6,32,162.0
20.109853976274053,3,135,102.0
20.115071451740555,7,24,95.0
20.115242987518016,10,26,
20.117931262430922,3,151,164.0
20.121773631635133,7,35,108.0
20.15382122862588,7,178,185.0
20.1590623896082,7,31,123.0
20.159149391665437,1,125,64.0
20.165287254087353,6,2,114.0
20.170836697076926,6,99,12.0
20.184147484862553,3,164,125.0
20.19311324128946,3,49,70.0
20.203100655164516,7,94,156.0
20.20612962657028,9,92,
20.21875714007409,7,135,179.0
20.228282252031942,10,187,
20.231442931095145,3,197,34.0
20.23904672157712,7,59,183.0
20.251004157304493,1,28,92.0
20.26005427897638,3,190,103.0
20.28315710033643,7,169,39.0
20.294086424920987,1,157,144.0
20.29642705876669,3,165,68.0
20.304054210470028,10,164,
20.321522613807428,3,68,43.0
20.328152850657858,7,55,180.0
20.34364071687316,6,72,78.0
20.344748419309916,3,189,50.0
20.34831746002239,2,8,
20.351417124919365,7,58,112.0
20.352731908182342,1,111,71.0
20.365967056975144,3,11,143.0
20.36732413373601,9,118,
20.370249955101226,7,92,59.0
20.413213544894912,1,43,13.0
20.413755602933783,7,15,194.0
20.431863453160133,7,117,34.0
20.440121628690665,2,13,
20.443124164917116,3,80,131.0
20.443651917424255,7,29,188.0
20.448812430136506,4,156,95.0
20.465158888719948,2,164,
20.473466321324416,10,159,
20.49214229311826,9,7,
20.50804406417701,6,114,46.0
20.5086550829567,9,60,
20.52375518127428,7,44,187.0
20.53682222547974,3,99,4.0
20.53759552011959,7,144,78.0
20.542287666817625,10,33,
20.547438199315735,1,122,118.0
20.57954868275696,7,195,156.0
20.597507836356343,1,143,71.0
20.600811278743603,7,67,39.0
20.605010780164577,10,131,
20.635042260108307,5,66,33.0
20.637006581271617,6,35,185.0
20.641266682189173,6,121,132.0
20.645992809400287,5,116,66.0
20.646049712868816,1,185,159.0
20.64684088506202,7,185,194.0
20.64993209418033,4,118,40.0
20.67076854623861,9,17,
20.693883424162614,7,24,20.0
20.699709262903344,7,159,198.0
20.706377699347982,9,146,
20.721478059613595,3,139,46.0
20.737200767380255,7,156,95.0
20.747701483477293,4,164,74.0
20.75108100442854,7,158,16.0
20.755698022408097,4,94,92.0
20.77218804830495,10,122,
20.839756106721627,3,58,28.0
20.841403087775188,2,107,
20.84496974119486,1,101,133.0
20.84552971271001,1,50,181.0
20.85148360299188,3,163,58.0
20.864310664812567,4,68,66.0
20.867926436162485,7,16,122.0
20.868049227543928,7,108,134.0
20.86938570667744,3,185,137.0
20.88808252697038,7,110,120.0
20.895096249149507,9,157,
20.908998590592944,5,156,39.0
20.91118658401208,3,95,31.0
20.938406215222045,10,153,
20.940042419121355,1,90,74.0
20.94052136454032,6,88,135.0
20.953918086009903,5,122,179.0
20.96121935861771,1,29,112.0
20.96447918831232,10,111,
20.967026440098827,7,89,187.0
20.971373849422296,7,89,108.0
20.975390746097123,7,29,112.0
20.986057910838177,3,6,46.0
20.987785145497018,7,152,33.0
20.987986903011617,1,195,193.0
20.988709716342672,9,184,
20.99295276856384,3,129,138.0
20.993675230002644,7,45,184.0
21.001672921796516,7,122,162.0
21.014281453857976,4,155,159.0
21.01958373788843,7,140,39.0
21.019757235344112,7,133,63.0
21.02323404781918,1,40,118.0
21.0474001782747,7,33,169.0
21.051559005768894,7,169,184.0
21.05198129986461,3,177,52.0
21.052068400165112,3,192,61.0
21.06105829943455,5,17,178.0
21.061328772332637,3,175,177.0
21.066414122249636,7,184,170.0
21.07139015875058,2,83,
21.073985693034082,4,166,179.0
21.082294434927487,7,73,68.0
21.09473568946071,3,151,45.0
21.095424402037608,10,28,
21.114452069121352,1,165,159.0
21.128596901916957,1,48,26.0
21.12959289513067,1,127,41.0
21.16352887790122,3,110,23.0
21.195728383374426,3,172,77.0
21.203125562539963,7,75,184.0
21.210851260229916,1,154,150.0
21.213999793598248,9,127,
21.220555606508448,7,66,68.0
21.248364917683105,7,154,33.0
21.24912695862924,1,105,159.0
21.250775868743677,10,51,
21.256751991914033,7,187,16.0
21.260505150209838,1,110,33.0
21.267906502810483,2,33,
21.277239586593225,2,1,
21.286926628196046,1,54,26.0
21.296764457327335,3,145,31.0
21.304512211210266,3,134,195.0
21.305686971755513,7,99,156.0
21.308656187133728,6,175,59.0
21.373590322298067,7,93,7.0
21.376022753747186,4,97,17.0
21.38038060217447,9,97,
21.381512284877633,6,163,149.0
21.38468682420687,3,161,31.0
21.38523536937253,3,100,134.0
21.39300224880895,7,84,97.0
21.402015396627718,6,121,114.0
21.41173738017371,3,22,141.0
21.412944374252504,4,99,179.0
21.430363620583673,7,159,140.0
21.43447169576381,3,78,169.0
21.43649603826812,1,132,7.0
21.479561111162617,2,183,
21.486845374229656,7,97,15.0
21.499356642669845,7,24,52.0
21.501392786820922,7,154,97.0
21.522922089209718,1,198,194.0
21.52517551189972,1,199,120.0
21.52833690403783,7,41,45.0
21.53665677830653,10,132,
21.538274415476376,7,153,168.0
21.555832779762966,4,64,162.0
21.566410795692715,1,152,146.0
21.583637778806988,4,156,11.0
21.585464071654645,3,195,78.0
21.626314276049158,7,185,159.0
21.633378367619294,3,55,102.0
21.65870561014507,3,119,86.0
21.66644879087181,8,112,97.0
21.669484358836105,3,129,78.0
21.681607282053296,7,155,118.0
21.6830692730933,10,43,
21.690979774929225,7,190,184.0
21.699761567900207,7,5,119.0
21.700565111855955,7,185,158.0
21.719814233385407,9,37,
21.726721684098184,5,187,146.0
21.74922598771483,7,74,168.0
21.753796730571683,3,149,141.0
21.759518825441173,10,47,
21.76738370290417,7,152,92.0
21.77197058969679,10,89,
21.772439166811132,7,131,113.0
21.774663967416693,2,120,
21.784938519946863,2,158,
21.7920775762425,7,72,153.0
21.8019625701483,4,28,83.0
21.817155309644328,1,78,71.0
21.835690499378927,3,195,35.0
21.873096045009177,4,12,82.0
21.884795133601532,7,28,57.0
21.89658965280912,1,167,157.0
21.898022130709087,2,157,
21.898538446252907,10,98,
21.90226981577328,4,110,73.0
21.918999835583534,1,196,92.0
21.934303838872736,3,147,55.0
21.938996607767827,4,160,156.0
21.970755081588276,2,37,
21.973611618646103,2,179,
21.975832181864135,3,198,172.0
21.976892817855685,3,31,42.0
21.98075108489102,3,100,172.0
21.98703244290179,10,114,
21.998654615643698,7,178,115.0
21.999778498269155,3,88,34.0
22.001072671569297,7,84,133.0
22.004281904844227,3,68,149.0
22.01325201316232,7,36,92.0
22.014530888397175,1,9,106.0
22.034867265739575,1,148,28.0
22.054608299055403,2,116,
22.061106922868568,10,173,
22.06908391508296,9,198,
22.074355295116668,3,58,76.0
22.108547784939372,2,187,
22.118839165393524,3,103,179.0
22.134374584864936,3,78,95.0
22.135336309496427,10,18,
22.14855783032356,7,172,43.0
22.15489364428027,7,18,186.0
22.161238357992,2,159,
22.17139250823094,7,189,176.0
22.17806985864756,2,198,
22.193248354094642,1,65,173.0
22.193306130028915,3,15,179.0
22.217107394184197,3,94,164.0
22.221292669499082,6,155,32.0
22.231447251836506,7,179,117.0
22.250835744490953,7,43,35.0
22.26075441075364,7,139,112.0
22.278243559079307,7,164,180.0
22.27888946365812,1,62,106.0
22.30149977140938,7,131,84.0
22.31335676453211,7,186,122.0
22.330921627314815,7,127,134.0
22.33328914096837,7,88,112.0
22.33492575915177,7,106,63.0
22.372348721790654,5,98,146.0
22.37821397661634,2,66,
22.38249302985683,6,66,32.0
22.384259352415736,7,94,114.0
22.384420548427016,2,144,
22.38839264289203,3,55,166.0
22.392574728982133,4,149,142.0
22.399703211380363,9,186,
22.41849570378425,3,125,168.0
22.425445531887565,1,177,133.0
22.432917031445594,3,34,189.0
22.437038912130202,1,84,26.0
22.44469391978195,10,152,
22.45556805725949,7,146,90.0
22.46407262592982,1,25,111.0
22.47321032559265,5,21,123.0
22.47886271719179,7,66,71.0
22.491742241451558,7,68,43.0
22.50600326627784,7,125,114.0
22.514210835332886,1,145,186.0
22.519031654705753,9,15,
22.538092790014755,7,40,131.0
22.53969383533522,3,195,137.0
22.542721063601267,7,9,132.0
22.54788461019061,7,188,94.0
22.555312370657138,7,114,67.0
22.555738283568125,3,120,157.0
22.586501136073103,10,25,
22.59051226985871,7,122,187.0
22.633983339152756,10,67,
22.643342514648154,7,122,57.0
22.67114200562594,1,14,15.0
22.673311291923756,5,39,181.0
22.684684661555764,7,198,73.0
22.68731181115214,3,197,66.0
22.705502375556833,7,114,149.0
22.72448159851836,7,39,120.0
22.74260926411962,7,28,162.0
22.74988005051615,4,176,80.0
22.751268922513077,10,65,
22.758542432276524,7,125,43.0
22.775729408770772,1,86,188.0
22.77912772509653,4,60,9.0
22.782960361326143,7,131,83.0
22.78792332304489,7,65,105.0
22.791470675882767,7,8,47.0
22.79233136600078,5,188,25.0
22.80556309427675,2,150,
22.82790123528233,6,88,12.0
22.829983754054403,10,190,
22.83983468760326,1,174,98.0
22.857193561468495,7,67,160.0
22.85795126264708,7,145,186.0
22.85897756273931,6,58,164.0
22.87396122420495,7,26,175.0
22.88171798437883,5,39,131.0
22.900827829732894,1,91,25.0
22.900959380222197,2,41,
22.937550040166645,7,64,159.0
22.941538075172385,7,125,28.0
22.943189087083724,4,172,194.0
22.94627328912417,4,175,89.0
22.957592939388906,3,141,197.0
22.957799726785638,7,99,17.0
22.975272766084757,10,14,
22.978724451632782,3,95,170.0
23.01849978031616,3,72,197.0
23.031965790075432,9,54,
23.037596676706674,1,128,106.0
23.04385161332341,7,132,125.0
23.049944939436326,3,151,34.0
23.06264233704996,3,182,75.0
23.06332927587778,1,52,184.0
23.088127967613698,7,158,38.0
23.090798862037346,7,71,46.0
23.109013527482414,1,76,152.0
23.11072722175689,9,136,
23.11114109813999,3,154,134.0
23.11164422120137,5,146,97.0
23.12741580097815,7,141,152.0
23.132496257335887,3,81,58.0
23.14147262216238,9,143,
23.142861469296232,3,155,30.0
23.149420242248716,7,152,197.0
23.159053628287268,7,6,153.0
23.162934800809285,7,5,6.0
23.16328330026001,10,53,
23.169788656629642,3,88,171.0
23.173553022520075,3,125,57.0
23.17371722909767,3,138,134.0
23.17405449167806,2,26,
23.18254803655945,7,194,198.0
23.196066942403387,7,65,94.0
23.196431653351276,3,158,121.0
23.198817761103445,7,121,74.0
23.200776504487887,3,101,66.0
23.206405536130262,6,149,68.0
23.215285971127404,7,117,13.0
23.249957358272372,3,148,168.0
23.254759534185332,5,39,153.0
23.26311763391704,3,42,185.0
23.31154973156951,7,152,145.0
23.32798161224255,10,4,
23.33959101543322,4,54,58.0
23.34147848250367,4,154,65.0
23.35614903257367,6,45,169.0
23.365357728026115,7,98,63.0
23.37367956785064,7,118,40.0
23.38679929180821,2,74,
23.39633137404661,7,10,156.0
23.40659648840354,5,118,24.0
23.412472899331053,9,125,
23.413904498161656,7,129,71.0
23.42286651064763,4,181,52.0
23.423088587773602,3,149,121.0
23.43820073507184,4,6,104.0
23.448182224574897,1,27,89.0
23.459091641727547,5,71,153.0
23.46601858068998,10,2,
23.473634597137508,10,172,
23.517896840028477,7,50,111.0
23.531018261369326,7,42,188.0
23.55085044000234,7,191,39.0
23.564233190970217,7,149,60.0
23.571017570036688,6,169,139.0
23.582936875590097,9,44,
23.61511167779355,9,128,
23.627852551077098,3,116,11.0
23.630895206634353,10,45,
23.64038544546308,5,180,125.0
23.647507224614333,7,198,186.0
23.654435080549813,3,105,139.0
23.67156646736186,7,157,128.0
23.68410679452313,3,174,11.0
23.706914215795454,3,31,164.0
23.74472639909836,10,36,
23.75921626972201,7,192,194.0
23.76237355051405,7,79,176.0
23.773886557621275,6,198,12.0
23.787182401206564,10,55,
23.787834629748367,7,145,184.0
23.809571310829526,7,16,18.0
23.81254512601097,6,31,95.0
23.824760873877178,7,63,131.0
23.828730292115175,6,169,121.0
23.831316866137637,10,70,
23.858216026317123,7,126,67.0
23.87726086846132,5,73,36.0
23.901374340875208,9,78,
23.909943622276582,1,109,111.0
23.91358950941846,7,14,161.0
23.920375516839883,7,125,145.0
23.925637199569557,4,142,107.0
23.944687081442794,7,184,155.0
23.957554297668004,7,32,78.0
23.96309748371634,7,46,125.0
23.970776526581357,4,144,45.0
23.97725692824601,7,195,136.0
23.982339925620128,4,66,186.0
24.00527359027578,7,123,63.0
24.007308041352015,7,50,64.0
24.020694386268232,7,145,28.0
24.034084232194235,7,144,39.0
24.039706193415448,7,47,37.0
24.0404463043821,3,95,197.0
24.04347835545189,7,17,88.0
24.046060903054947,6,85,151.0
24.05858216597388,7,187,118.0
24.067921277582673,1,99,123.0
24.06950693526588,10,126,
24.07918113867133,5,45,51.0
24.094535961219982,7,45,16.0
24.096766490402448,3,159,161.0
24.09943760288693,7,89,164.0
24.10835095162319,9,68,
24.120848435183113,7,37,156.0
24.132177587322747,5,7,43.0
24.14440451588675,7,80,188.0
24.151999709712452,9,29,
24.153443461808934,7,136,150.0
24.192794839295043,7,98,174.0
24.212631332232174,2,104,
24.21806790275113,7,82,34.0
24.23699186795311,5,2,43.0
24.247790117072014,4,178,171.0
24.26779559320981,2,128,
24.278760491268795,3,80,185.0
24.30873445986276,3,139,158.0
24.322523089166033,6,185,100.0
24.336176390336885,7,121,68.0
24.34826398972618,6,174,84.0
24.352787853901066,3,46,10.0
24.35318254572487,1,166,47.0
24.364901093919052,7,126,93.0
24.38446643686157,7,172,129.0
24.389075057137575,10,99,
24.401240973122743,9,168,
24.40718815787997,6,76,119.0
24.41310122623883,7,158,78.0
24.41423692696976,7,140,73.0
24.428066973924047,7,96,36.0
24.430494967719454,7,191,78.0
24.43957793152629,1,11,168.0
24.490274450553354,2,142,
24.519730236639386,4,138,180.0
24.5311764094968,5,68,99.0
24.549657819600284,7,64,175.0
24.557505038023894,1,58,146.0
24.564361281095326,2,133,
24.56756545926525,6,163,58.0
24.57726909726977,2,108,
24.600175250888107,7,45,19.0
